4.88269918156598e-06,3.61730313249698e-10
1.93907933402602e-05,7.93449332384516e-12
3.21418356962796e-06,1.57698437357556e-15
0.172058182122721,0.0059227721282633
0.0938345279208691,0.0184769648567562
0.0961979702117209,0.0236002550492475
0.32415449340481,0.54706971650505
0.353769931872497,0.00174588840741961
0.591424166578117,1.78851719285986e-06
0.0158558005690465,2.20980093969733e-15
0.0011361428330708,1.27843114170894e-12
0.0437772339714238,2.44008280038417e-07
0.0637101464313807,9.10214780910401e-08
0.000275657725120875,1.53755477910455e-08
0.00113790174956775,2.84181264723161e-10
0.0170708009586341,0.0304817893488986
2.33068418726154e-09,1.04154580751213e-51
9.73013982241403e-11,5.78620349335839e-65
2.00288652777798e-08,1.10911402621686e-24
0.000421975307026146,1.51311496556337e-15
1.65171775459954e-08,8.83859528420995e-10
3.41933481550973e-10,7.13367037535295e-41
2.16872005358182e-21,4.07679531022829e-66
8.72789462642617e-14,7.10766934698388e-22
5.71441449308759e-06,2.24226491188818e-23
0.58260605950693,0.970815335243562
0.0282126588612004,0.929974678612151
0.199605614070437,0.00356519581935155
5.74890337121732e-15,4.29225195284595e-13
1.54334820242156e-17,0.119561306770121
1.05734322156751e-29,3.84268522767661e-11
1.99270655090331e-15,7.3899759141929e-22
1.77081364146968e-06,0.0956317286927238
4.90387960724958e-07,5.93685964917212e-26
8.20241683848897e-08,1.03871254619429e-24
7.95526196987446e-08,5.44624848683825e-08
5.25440943500529e-09,7.65379772832646e-11
1.72688569148943e-05,0.00777348789369944
4.08007573983543e-06,2.30926502924327e-10
5.60875625607658e-14,5.72493639772211e-33
1.28107353033152e-05,8.95676034871896e-22
